PR_URL
https://github.com/jenkinsci/42crunch-security-audit-plugin/pull/16
https://github.com/jenkinsci/Matrix-sorter-plugin/pull/3
https://github.com/jenkinsci/Matrix-sorter-plugin/pull/4
https://github.com/jenkinsci/adaptive-disconnector-plugin/pull/10
https://github.com/jenkinsci/adaptive-disconnector-plugin/pull/9
https://github.com/jenkinsci/agent-server-parameter-plugin/pull/7
https://github.com/jenkinsci/ansible-tower-plugin/pull/27
https://github.com/jenkinsci/apprenda-plugin/pull/1
https://github.com/jenkinsci/apprenda-plugin/pull/2
https://github.com/jenkinsci/aqua-security-scanner-plugin/pull/73
https://github.com/jenkinsci/aws-device-farm-plugin/pull/30
https://github.com/jenkinsci/aws-device-farm-plugin/pull/31
https://github.com/jenkinsci/bitbucket-pullrequest-builder-plugin/pull/25
https://github.com/jenkinsci/black-duck-sigma-plugin/pull/4
https://github.com/jenkinsci/build-executors-filter-offline-plugin/pull/4
https://github.com/jenkinsci/build-executors-filter-offline-plugin/pull/5
https://github.com/jenkinsci/build-token-trigger-plugin/pull/4
https://github.com/jenkinsci/build-token-trigger-plugin/pull/5
https://github.com/jenkinsci/clearcase-ucm-plugin/pull/49
https://github.com/jenkinsci/clearcase-ucm-plugin/pull/50
https://github.com/jenkinsci/cloudevents-plugin/pull/25
https://github.com/jenkinsci/cloudguard-shiftleft-plugin/pull/14
https://github.com/jenkinsci/cloudguard-shiftleft-plugin/pull/15
https://github.com/jenkinsci/configuration-as-code-secret-ssm-plugin/pull/6
https://github.com/jenkinsci/consul-plugin/pull/2
https://github.com/jenkinsci/convert-to-pipeline-plugin/pull/9
https://github.com/jenkinsci/custom-checkbox-parameter-plugin/pull/7
https://github.com/jenkinsci/custom-tools-plugin/pull/73
https://github.com/jenkinsci/cygwin-process-killer-plugin/pull/2
https://github.com/jenkinsci/dagshub-branch-source-plugin/pull/57
https://github.com/jenkinsci/depbuilder-plugin/pull/6
https://github.com/jenkinsci/digitalocean-plugin/pull/74
https://github.com/jenkinsci/docker-swarm-plugin/pull/133
https://github.com/jenkinsci/eagle-tester-plugin/pull/3
https://github.com/jenkinsci/enhanced-metrics-plugin/pull/7
https://github.com/jenkinsci/gcloud-sdk-plugin/pull/11
https://github.com/jenkinsci/github-app-kubernetes-credentials-plugin/pull/2
https://github.com/jenkinsci/github-branch-pr-change-filter-plugin/pull/4
https://github.com/jenkinsci/github-label-filter-plugin/pull/12
https://github.com/jenkinsci/huaweicloud-ecs-plugin/pull/93
https://github.com/jenkinsci/influxdb-query-plugin/pull/21
https://github.com/jenkinsci/jwt-auth-plugin/pull/74
https://github.com/jenkinsci/kafkalogs-plugin/pull/5
https://github.com/jenkinsci/katalon-plugin/pull/35
https://github.com/jenkinsci/metrics-datadog-plugin/pull/19
https://github.com/jenkinsci/netdomain-labeler-plugin/pull/1
https://github.com/jenkinsci/netdomain-labeler-plugin/pull/2
https://github.com/jenkinsci/neuvector-vulnerability-scanner-plugin/pull/71
https://github.com/jenkinsci/nirmata-plugin/pull/1
https://github.com/jenkinsci/opslevel-plugin/pull/4
https://github.com/jenkinsci/opslevel-plugin/pull/6
https://github.com/jenkinsci/osf-builder-suite-standalone-sonar-linter-plugin/pull/3
https://github.com/jenkinsci/pipeline-bamboo-plugin/pull/2
https://github.com/jenkinsci/pipeline-giphy-api-plugin/pull/7
https://github.com/jenkinsci/pipeline-reporter-by-redpen-plugin/pull/13
https://github.com/jenkinsci/pureload-plugin/pull/3
https://github.com/jenkinsci/qy-wechat-notification-plugin/pull/13
https://github.com/jenkinsci/radargun-reporting-plugin/pull/10
https://github.com/jenkinsci/rpmsign-plugin/pull/23
https://github.com/jenkinsci/saltstack-plugin/pull/149
https://github.com/jenkinsci/smalltest-plugin/pull/4
https://github.com/jenkinsci/soapui-pro-functional-testing-plugin/pull/38
https://github.com/jenkinsci/stackrox-container-image-scanner-plugin/pull/3
https://github.com/jenkinsci/stash-pullrequest-builder-plugin/pull/191
https://github.com/jenkinsci/testlink-plugin/pull/46
https://github.com/jenkinsci/teststudio-plugin/pull/1
https://github.com/jenkinsci/teststudioapitesting-plugin/pull/1
https://github.com/jenkinsci/teststudiomobiletesting-plugin/pull/1
https://github.com/jenkinsci/thycotic-devops-secrets-vault-plugin/pull/20
https://github.com/jenkinsci/thycotic-devops-secrets-vault-plugin/pull/22
https://github.com/jenkinsci/vdoo-vision-plugin/pull/4
https://github.com/jenkinsci/viber-notification-plugin/pull/6
https://github.com/jenkinsci/visualexpert-plugin/pull/53
https://github.com/jenkinsci/working-hours-plugin/pull/48
https://github.com/jenkinsci/xcode-plugin/pull/161
https://github.com/jenkinsci/xcode-plugin/pull/163
https://github.com/jenkinsci/zap-pipeline-plugin/pull/49
https://github.com/jenkinsci/zap-pipeline-plugin/pull/51
https://github.com/jenkinsci/zoom-plugin/pull/22
https://github.com/jenkinsci/zscaler-iac-scan-plugin/pull/63
